,Date,variable,value
14902,4/7/2010,12:30 PM,43
14903,4/8/2010,12:30 PM,47
14904,4/9/2010,12:30 PM,30
14905,4/10/2010,12:30 PM,28
14906,4/11/2010,12:30 PM,15
14907,4/12/2010,12:30 PM,34
14908,4/13/2010,12:30 PM,27
14909,4/14/2010,12:30 PM,30
14910,4/15/2010,12:30 PM,31
14911,4/16/2010,12:30 PM,41
14912,4/17/2010,12:30 PM,31
14913,4/18/2010,12:30 PM,12
14914,4/19/2010,12:30 PM,32
14915,4/20/2010,12:30 PM,33
14916,4/21/2010,12:30 PM,27
14917,4/22/2010,12:30 PM,31
14918,4/23/2010,12:30 PM,37
14919,4/24/2010,12:30 PM,24
14920,4/25/2010,12:30 PM,13
14921,4/26/2010,12:30 PM,27
14922,4/27/2010,12:30 PM,34
14923,4/28/2010,12:30 PM,25
14924,4/29/2010,12:30 PM,30
14925,4/30/2010,12:30 PM,36
14926,5/1/2010,12:30 PM,36
14927,5/2/2010,12:30 PM,24
14928,5/3/2010,12:30 PM,35
14929,5/4/2010,12:30 PM,41
14930,5/5/2010,12:30 PM,37
14931,5/6/2010,12:30 PM,39
14932,5/7/2010,12:30 PM,39
14933,5/8/2010,12:30 PM,33
14934,5/9/2010,12:30 PM,13
14935,5/10/2010,12:30 PM,32
14936,5/11/2010,12:30 PM,27
14937,5/12/2010,12:30 PM,34
14938,5/13/2010,12:30 PM,28
14939,5/14/2010,12:30 PM,36
14940,5/15/2010,12:30 PM,34
14941,5/16/2010,12:30 PM,16
14942,5/17/2010,12:30 PM,33
14943,5/18/2010,12:30 PM,27
14944,5/19/2010,12:30 PM,32
14945,5/20/2010,12:30 PM,37
14946,5/21/2010,12:30 PM,41
14947,5/22/2010,12:30 PM,38
14948,5/23/2010,12:30 PM,15
14949,5/24/2010,12:30 PM,35
14950,5/25/2010,12:30 PM,30
14951,5/26/2010,12:30 PM,40
14952,5/27/2010,12:30 PM,45
14953,5/28/2010,12:30 PM,37
14954,5/29/2010,12:30 PM,33
14955,5/30/2010,12:30 PM,27
14956,5/31/2010,12:30 PM,24
14957,6/1/2010,12:30 PM,44
14958,6/2/2010,12:30 PM,40
14959,6/3/2010,12:30 PM,46
14960,6/4/2010,12:30 PM,41
14961,6/5/2010,12:30 PM,44
14962,6/6/2010,12:30 PM,24
14963,6/7/2010,12:30 PM,44
14964,6/8/2010,12:30 PM,39
14965,6/9/2010,12:30 PM,35
14966,6/10/2010,12:30 PM,46
14967,6/11/2010,12:30 PM,46
14968,6/12/2010,12:30 PM,40
14969,6/13/2010,12:30 PM,23
14970,6/14/2010,12:30 PM,52
14971,6/15/2010,12:30 PM,44
14972,6/16/2010,12:30 PM,38
14973,6/17/2010,12:30 PM,46
14974,6/18/2010,12:30 PM,47
14975,6/19/2010,12:30 PM,41
14976,6/20/2010,12:30 PM,31
14977,6/21/2010,12:30 PM,53
14978,6/22/2010,12:30 PM,52
14979,6/23/2010,12:30 PM,46
14980,6/24/2010,12:30 PM,57
14981,6/25/2010,12:30 PM,47
14982,6/26/2010,12:30 PM,47
14983,6/27/2010,12:30 PM,28
14984,6/28/2010,12:30 PM,52
14985,6/29/2010,12:30 PM,47
14986,6/30/2010,12:30 PM,39
14987,7/1/2010,12:30 PM,40
14988,7/2/2010,12:30 PM,43
14989,7/3/2010,12:30 PM,40
14990,7/4/2010,12:30 PM,23
14991,7/5/2010,12:30 PM,28
14992,7/6/2010,12:30 PM,54
14993,7/7/2010,12:30 PM,49
14994,7/8/2010,12:30 PM,55
14995,7/9/2010,12:30 PM,56
14996,7/10/2010,12:30 PM,37
14997,7/11/2010,12:30 PM,26
14998,7/12/2010,12:30 PM,45
14999,7/13/2010,12:30 PM,44
15000,7/14/2010,12:30 PM,33
15001,7/15/2010,12:30 PM,49
15002,7/16/2010,12:30 PM,54
15003,7/17/2010,12:30 PM,44
15004,7/18/2010,12:30 PM,38
15005,7/19/2010,12:30 PM,50
15006,7/20/2010,12:30 PM,48
15007,7/21/2010,12:30 PM,49
15008,7/22/2010,12:30 PM,50
15009,7/23/2010,12:30 PM,54
15010,7/24/2010,12:30 PM,45
15011,7/25/2010,12:30 PM,34
15012,7/26/2010,12:30 PM,46
15013,7/27/2010,12:30 PM,48
15014,7/28/2010,12:30 PM,47
15015,7/29/2010,12:30 PM,54
15016,7/30/2010,12:30 PM,44
15017,7/31/2010,12:30 PM,42
15018,8/1/2010,12:30 PM,26
15019,8/2/2010,12:30 PM,42
15020,8/3/2010,12:30 PM,44
15021,8/4/2010,12:30 PM,49
15022,8/5/2010,12:30 PM,52
15023,8/6/2010,12:30 PM,37
15024,8/7/2010,12:30 PM,39
15025,8/8/2010,12:30 PM,23
15026,8/9/2010,12:30 PM,54
15027,8/10/2010,12:30 PM,
15028,Date,1:00 PM,1:00 PM
15029,1/11/2009,1:00 PM,12
15030,1/12/2009,1:00 PM,22
15031,1/13/2009,1:00 PM,21
15032,1/14/2009,1:00 PM,21
15033,1/15/2009,1:00 PM,21
15034,1/16/2009,1:00 PM,22
15035,1/17/2009,1:00 PM,19
15036,1/18/2009,1:00 PM,16
15037,1/19/2009,1:00 PM,19
15038,1/20/2009,1:00 PM,19
15039,1/21/2009,1:00 PM,23
15040,1/22/2009,1:00 PM,22
15041,1/23/2009,1:00 PM,21
15042,1/24/2009,1:00 PM,21
15043,1/25/2009,1:00 PM,8
15044,1/26/2009,1:00 PM,23
15045,1/27/2009,1:00 PM,21
15046,1/28/2009,1:00 PM,19
15047,1/29/2009,1:00 PM,20
15048,1/30/2009,1:00 PM,22
15049,1/31/2009,1:00 PM,20
15050,2/1/2009,1:00 PM,13
15051,2/2/2009,1:00 PM,22
15052,2/3/2009,1:00 PM,21
15053,2/4/2009,1:00 PM,19
15054,2/5/2009,1:00 PM,20
15055,2/6/2009,1:00 PM,21
15056,2/7/2009,1:00 PM,20
15057,2/8/2009,1:00 PM,17
15058,2/9/2009,1:00 PM,21
15059,2/10/2009,1:00 PM,19
15060,2/11/2009,1:00 PM,18
15061,2/12/2009,1:00 PM,22
15062,2/13/2009,1:00 PM,20
15063,2/14/2009,1:00 PM,21
15064,2/15/2009,1:00 PM,11
15065,2/16/2009,1:00 PM,18
15066,2/17/2009,1:00 PM,23
15067,2/18/2009,1:00 PM,21
15068,2/19/2009,1:00 PM,21
15069,2/20/2009,1:00 PM,21
15070,2/21/2009,1:00 PM,21
15071,2/22/2009,1:00 PM,12
15072,2/23/2009,1:00 PM,20
15073,2/24/2009,1:00 PM,20
15074,2/25/2009,1:00 PM,20
15075,2/26/2009,1:00 PM,21
15076,2/27/2009,1:00 PM,21
15077,2/28/2009,1:00 PM,21
15078,3/1/2009,1:00 PM,16
15079,3/2/2009,1:00 PM,18
15080,3/3/2009,1:00 PM,23
15081,3/4/2009,1:00 PM,20
15082,3/5/2009,1:00 PM,21
15083,3/6/2009,1:00 PM,21
15084,3/7/2009,1:00 PM,22
15085,3/8/2009,1:00 PM,13
15086,3/9/2009,1:00 PM,26
15087,3/10/2009,1:00 PM,22
15088,3/11/2009,1:00 PM,22
15089,3/12/2009,1:00 PM,20
15090,3/13/2009,1:00 PM,20
15091,3/14/2009,1:00 PM,20
15092,3/15/2009,1:00 PM,13
15093,3/16/2009,1:00 PM,21
15094,3/17/2009,1:00 PM,20
15095,3/18/2009,1:00 PM,20
15096,3/19/2009,1:00 PM,21
15097,3/20/2009,1:00 PM,20
15098,3/21/2009,1:00 PM,20
15099,3/22/2009,1:00 PM,15
15100,3/23/2009,1:00 PM,22
15101,3/24/2009,1:00 PM,19
15102,3/25/2009,1:00 PM,21
15103,3/26/2009,1:00 PM,21
15104,3/27/2009,1:00 PM,23
15105,3/28/2009,1:00 PM,21
15106,3/29/2009,1:00 PM,14
15107,3/30/2009,1:00 PM,21
15108,3/31/2009,1:00 PM,21
15109,4/1/2009,1:00 PM,20
15110,4/2/2009,1:00 PM,22
15111,4/3/2009,1:00 PM,21
15112,4/4/2009,1:00 PM,18
15113,4/5/2009,1:00 PM,5
15114,4/6/2009,1:00 PM,21
15115,4/7/2009,1:00 PM,18
15116,4/8/2009,1:00 PM,20
15117,4/9/2009,1:00 PM,18
15118,4/10/2009,1:00 PM,21
15119,4/11/2009,1:00 PM,21
15120,4/12/2009,1:00 PM,5
15121,4/13/2009,1:00 PM,22
15122,4/14/2009,1:00 PM,20
15123,4/15/2009,1:00 PM,21
15124,4/16/2009,1:00 PM,20
15125,4/17/2009,1:00 PM,24
15126,4/18/2009,1:00 PM,25
15127,4/19/2009,1:00 PM,8
15128,4/20/2009,1:00 PM,21
15129,4/21/2009,1:00 PM,26
15130,4/22/2009,1:00 PM,20
15131,4/23/2009,1:00 PM,21
15132,4/24/2009,1:00 PM,24
15133,4/25/2009,1:00 PM,32
15134,4/26/2009,1:00 PM,18
15135,4/27/2009,1:00 PM,43
15136,4/28/2009,1:00 PM,45
15137,4/29/2009,1:00 PM,25
15138,4/30/2009,1:00 PM,23
15139,5/1/2009,1:00 PM,29
15140,5/2/2009,1:00 PM,26
15141,5/3/2009,1:00 PM,15
15142,5/4/2009,1:00 PM,22
15143,5/5/2009,1:00 PM,19
15144,5/6/2009,1:00 PM,23
15145,5/7/2009,1:00 PM,28
15146,5/8/2009,1:00 PM,35
15147,5/9/2009,1:00 PM,38
15148,5/10/2009,1:00 PM,22
15149,5/11/2009,1:00 PM,28
15150,5/12/2009,1:00 PM,28
15151,5/13/2009,1:00 PM,32
15152,5/14/2009,1:00 PM,33
15153,5/15/2009,1:00 PM,37
15154,5/16/2009,1:00 PM,33
15155,5/17/2009,1:00 PM,22
15156,5/18/2009,1:00 PM,26
15157,5/19/2009,1:00 PM,26
15158,5/20/2009,1:00 PM,35
15159,5/21/2009,1:00 PM,36
15160,5/22/2009,1:00 PM,40
15161,5/23/2009,1:00 PM,37
15162,5/24/2009,1:00 PM,29
15163,5/25/2009,1:00 PM,12
15164,5/26/2009,1:00 PM,27
15165,5/27/2009,1:00 PM,28
15166,5/28/2009,1:00 PM,40
15167,5/29/2009,1:00 PM,51
15168,5/30/2009,1:00 PM,40
15169,5/31/2009,1:00 PM,25
15170,6/1/2009,1:00 PM,33
15171,6/2/2009,1:00 PM,45
15172,6/3/2009,1:00 PM,49
15173,6/4/2009,1:00 PM,27
15174,6/5/2009,1:00 PM,27
15175,6/6/2009,1:00 PM,27
15176,6/7/2009,1:00 PM,28
15177,6/8/2009,1:00 PM,50
15178,6/9/2009,1:00 PM,45
15179,6/10/2009,1:00 PM,37
15180,6/11/2009,1:00 PM,41
15181,6/12/2009,1:00 PM,50
15182,6/13/2009,1:00 PM,43
15183,6/14/2009,1:00 PM,35
15184,6/15/2009,1:00 PM,45
15185,6/16/2009,1:00 PM,41
15186,6/17/2009,1:00 PM,31
15187,6/18/2009,1:00 PM,38
15188,6/19/2009,1:00 PM,45
15189,6/20/2009,1:00 PM,31
15190,6/21/2009,1:00 PM,34
15191,6/22/2009,1:00 PM,43
15192,6/23/2009,1:00 PM,44
15193,6/24/2009,1:00 PM,46
15194,6/25/2009,1:00 PM,48
15195,6/26/2009,1:00 PM,43
15196,6/27/2009,1:00 PM,40
15197,6/28/2009,1:00 PM,34
15198,6/29/2009,1:00 PM,41
15199,6/30/2009,1:00 PM,43
15200,7/1/2009,1:00 PM,43
15201,7/2/2009,1:00 PM,38
15202,7/3/2009,1:00 PM,19
15203,7/4/2009,1:00 PM,15
15204,7/5/2009,1:00 PM,35
15205,7/6/2009,1:00 PM,37
15206,7/7/2009,1:00 PM,45
15207,7/8/2009,1:00 PM,39
15208,7/9/2009,1:00 PM,37
15209,7/10/2009,1:00 PM,40
15210,7/11/2009,1:00 PM,46
15211,7/12/2009,1:00 PM,39
15212,7/13/2009,1:00 PM,44
15213,7/14/2009,1:00 PM,40
15214,7/15/2009,1:00 PM,46
15215,7/16/2009,1:00 PM,45
15216,7/17/2009,1:00 PM,43
15217,7/18/2009,1:00 PM,39
15218,7/19/2009,1:00 PM,24
15219,7/20/2009,1:00 PM,35
15220,7/21/2009,1:00 PM,42
15221,7/22/2009,1:00 PM,39
15222,7/23/2009,1:00 PM,55
15223,7/24/2009,1:00 PM,48
15224,7/25/2009,1:00 PM,45
15225,7/26/2009,1:00 PM,30
15226,7/27/2009,1:00 PM,42
15227,7/28/2009,1:00 PM,44
15228,7/29/2009,1:00 PM,37
15229,7/30/2009,1:00 PM,46
15230,7/31/2009,1:00 PM,49
15231,8/1/2009,1:00 PM,44
15232,8/2/2009,1:00 PM,24
15233,8/3/2009,1:00 PM,46
15234,8/4/2009,1:00 PM,51
15235,8/5/2009,1:00 PM,45
15236,8/6/2009,1:00 PM,34
15237,8/7/2009,1:00 PM,44
15238,8/8/2009,1:00 PM,37
15239,8/9/2009,1:00 PM,40
15240,8/10/2009,1:00 PM,50
15241,8/11/2009,1:00 PM,47
15242,8/12/2009,1:00 PM,48
15243,8/13/2009,1:00 PM,52
15244,8/14/2009,1:00 PM,45
15245,8/15/2009,1:00 PM,38
15246,8/16/2009,1:00 PM,33
15247,8/17/2009,1:00 PM,45
15248,8/18/2009,1:00 PM,52
15249,8/19/2009,1:00 PM,47
15250,8/20/2009,1:00 PM,46
15251,8/21/2009,1:00 PM,53
15252,8/22/2009,1:00 PM,39
15253,8/23/2009,1:00 PM,30
15254,8/24/2009,1:00 PM,39
15255,8/25/2009,1:00 PM,44
15256,8/26/2009,1:00 PM,45
15257,8/27/2009,1:00 PM,45
15258,8/28/2009,1:00 PM,38
15259,8/29/2009,1:00 PM,42
15260,8/30/2009,1:00 PM,31
15261,8/31/2009,1:00 PM,38
15262,9/1/2009,1:00 PM,34
15263,9/2/2009,1:00 PM,36
15264,9/3/2009,1:00 PM,36
15265,9/4/2009,1:00 PM,39
15266,9/5/2009,1:00 PM,45
15267,9/6/2009,1:00 PM,33
15268,9/7/2009,1:00 PM,13
15269,9/8/2009,1:00 PM,34
15270,9/9/2009,1:00 PM,33
15271,9/10/2009,1:00 PM,39
15272,9/11/2009,1:00 PM,27
15273,9/12/2009,1:00 PM,31
15274,9/13/2009,1:00 PM,26
15275,9/14/2009,1:00 PM,42
15276,9/15/2009,1:00 PM,43
15277,9/16/2009,1:00 PM,36
15278,9/17/2009,1:00 PM,30
15279,9/18/2009,1:00 PM,35
15280,9/19/2009,1:00 PM,37
15281,9/20/2009,1:00 PM,21
15282,9/21/2009,1:00 PM,40
15283,9/22/2009,1:00 PM,45
15284,9/23/2009,1:00 PM,42
15285,9/24/2009,1:00 PM,45
15286,9/25/2009,1:00 PM,35
15287,9/26/2009,1:00 PM,31
15288,9/27/2009,1:00 PM,20
15289,9/28/2009,1:00 PM,38
15290,9/29/2009,1:00 PM,32
15291,9/30/2009,1:00 PM,35
15292,10/1/2009,1:00 PM,29
15293,10/2/2009,1:00 PM,31
15294,10/3/2009,1:00 PM,36
15295,10/4/2009,1:00 PM,15
15296,10/5/2009,1:00 PM,32
15297,10/6/2009,1:00 PM,28
15298,10/7/2009,1:00 PM,31
15299,10/8/2009,1:00 PM,32
15300,10/9/2009,1:00 PM,37
15301,10/10/2009,1:00 PM,30
15302,10/11/2009,1:00 PM,12
15303,10/12/2009,1:00 PM,24
15304,10/13/2009,1:00 PM,29
15305,10/14/2009,1:00 PM,22
15306,10/15/2009,1:00 PM,25
15307,10/16/2009,1:00 PM,24
15308,10/17/2009,1:00 PM,22
15309,10/18/2009,1:00 PM,13
15310,10/19/2009,1:00 PM,27
15311,10/20/2009,1:00 PM,27
15312,10/21/2009,1:00 PM,30
15313,10/22/2009,1:00 PM,26
15314,10/23/2009,1:00 PM,25
15315,10/24/2009,1:00 PM,29
15316,10/25/2009,1:00 PM,9
15317,10/26/2009,1:00 PM,26
15318,10/27/2009,1:00 PM,23
15319,10/28/2009,1:00 PM,27
15320,10/29/2009,1:00 PM,24
15321,10/30/2009,1:00 PM,23
15322,10/31/2009,1:00 PM,30
15323,11/1/2009,1:00 PM,10
15324,11/2/2009,1:00 PM,23
15325,11/3/2009,1:00 PM,27
15326,11/4/2009,1:00 PM,26
15327,11/5/2009,1:00 PM,25
15328,11/6/2009,1:00 PM,25
15329,11/7/2009,1:00 PM,24
15330,11/8/2009,1:00 PM,9
15331,11/9/2009,1:00 PM,26
15332,11/10/2009,1:00 PM,25
15333,11/11/2009,1:00 PM,23
15334,11/12/2009,1:00 PM,25
15335,11/13/2009,1:00 PM,24
15336,11/14/2009,1:00 PM,22
15337,11/15/2009,1:00 PM,18
15338,11/16/2009,1:00 PM,27
15339,11/17/2009,1:00 PM,25
15340,11/18/2009,1:00 PM,22
15341,11/19/2009,1:00 PM,24
15342,11/20/2009,1:00 PM,24
15343,11/21/2009,1:00 PM,22
15344,11/22/2009,1:00 PM,8
15345,11/23/2009,1:00 PM,22
15346,11/24/2009,1:00 PM,24
15347,11/25/2009,1:00 PM,21
15348,11/26/2009,1:00 PM,21
15349,11/27/2009,1:00 PM,22
15350,11/28/2009,1:00 PM,20
15351,11/29/2009,1:00 PM,12
15352,11/30/2009,1:00 PM,23
15353,12/1/2009,1:00 PM,23
15354,12/2/2009,1:00 PM,23
15355,12/3/2009,1:00 PM,25
15356,12/4/2009,1:00 PM,23
15357,12/5/2009,1:00 PM,24
15358,12/6/2009,1:00 PM,12
15359,12/7/2009,1:00 PM,24
15360,12/8/2009,1:00 PM,26
15361,12/9/2009,1:00 PM,21
15362,12/10/2009,1:00 PM,23
15363,12/11/2009,1:00 PM,23
15364,12/12/2009,1:00 PM,24
15365,12/13/2009,1:00 PM,9
15366,12/14/2009,1:00 PM,25
15367,12/15/2009,1:00 PM,23
15368,12/16/2009,1:00 PM,22
15369,12/17/2009,1:00 PM,23
15370,12/18/2009,1:00 PM,22
15371,12/19/2009,1:00 PM,8
15372,12/20/2009,1:00 PM,9
15373,12/21/2009,1:00 PM,9
15374,12/22/2009,1:00 PM,10
15375,12/23/2009,1:00 PM,8
15376,12/24/2009,1:00 PM,8
15377,12/25/2009,1:00 PM,8
15378,12/26/2009,1:00 PM,22
15379,12/27/2009,1:00 PM,20
15380,12/28/2009,1:00 PM,20
15381,12/29/2009,1:00 PM,19
15382,12/30/2009,1:00 PM,21
15383,12/31/2009,1:00 PM,21
15384,1/1/2010,1:00 PM,7
15385,1/2/2010,1:00 PM,23
15386,1/3/2010,1:00 PM,15
15387,1/4/2010,1:00 PM,21
15388,1/5/2010,1:00 PM,24
15389,1/6/2010,1:00 PM,21
15390,1/7/2010,1:00 PM,24
15391,1/8/2010,1:00 PM,25
15392,1/9/2010,1:00 PM,26
15393,1/10/2010,1:00 PM,12
15394,1/11/2010,1:00 PM,26
15395,1/12/2010,1:00 PM,24
15396,1/13/2010,1:00 PM,25
15397,1/14/2010,1:00 PM,26
15398,1/15/2010,1:00 PM,26
15399,1/16/2010,1:00 PM,25
15400,1/17/2010,1:00 PM,9
15401,1/18/2010,1:00 PM,23
15402,1/19/2010,1:00 PM,26
15403,1/20/2010,1:00 PM,23
15404,1/21/2010,1:00 PM,25
15405,1/22/2010,1:00 PM,25
15406,1/23/2010,1:00 PM,27
15407,1/24/2010,1:00 PM,14
15408,1/25/2010,1:00 PM,23
15409,1/26/2010,1:00 PM,24
15410,1/27/2010,1:00 PM,21
15411,1/28/2010,1:00 PM,23
15412,1/29/2010,1:00 PM,25
15413,1/30/2010,1:00 PM,22
15414,1/31/2010,1:00 PM,12
15415,2/1/2010,1:00 PM,25
15416,2/2/2010,1:00 PM,23
15417,2/3/2010,1:00 PM,24
15418,2/4/2010,1:00 PM,27
15419,2/5/2010,1:00 PM,12
15420,2/6/2010,1:00 PM,7
15421,2/7/2010,1:00 PM,7
15422,2/8/2010,1:00 PM,8
15423,2/9/2010,1:00 PM,7
15424,2/10/2010,1:00 PM,8
15425,2/11/2010,1:00 PM,7
15426,2/12/2010,1:00 PM,8
15427,2/13/2010,1:00 PM,7
15428,2/14/2010,1:00 PM,8
15429,2/15/2010,1:00 PM,20
15430,2/16/2010,1:00 PM,24
15431,2/17/2010,1:00 PM,23
15432,2/18/2010,1:00 PM,24
15433,2/19/2010,1:00 PM,25
15434,2/20/2010,1:00 PM,26
15435,2/21/2010,1:00 PM,7
15436,2/22/2010,1:00 PM,23
15437,2/23/2010,1:00 PM,24
15438,2/24/2010,1:00 PM,24
15439,2/25/2010,1:00 PM,24
15440,2/26/2010,1:00 PM,27
15441,2/27/2010,1:00 PM,23
15442,2/28/2010,1:00 PM,12
15443,3/1/2010,1:00 PM,24
15444,3/2/2010,1:00 PM,24
15445,3/3/2010,1:00 PM,25
15446,3/4/2010,1:00 PM,26
15447,3/5/2010,1:00 PM,25
15448,3/6/2010,1:00 PM,24
15449,3/7/2010,1:00 PM,11
15450,3/8/2010,1:00 PM,27
15451,3/9/2010,1:00 PM,25
15452,3/10/2010,1:00 PM,22
15453,3/11/2010,1:00 PM,21
15454,3/12/2010,1:00 PM,22
15455,3/13/2010,1:00 PM,21
15456,3/14/2010,1:00 PM,18
15457,3/15/2010,1:00 PM,28
15458,3/16/2010,1:00 PM,27
15459,3/17/2010,1:00 PM,27
15460,3/18/2010,1:00 PM,28
15461,3/19/2010,1:00 PM,27
15462,3/20/2010,1:00 PM,29
15463,3/21/2010,1:00 PM,18
15464,3/22/2010,1:00 PM,28
15465,3/23/2010,1:00 PM,27
15466,3/24/2010,1:00 PM,29
15467,3/25/2010,1:00 PM,24
15468,3/26/2010,1:00 PM,23
15469,3/27/2010,1:00 PM,26
15470,3/28/2010,1:00 PM,16
15471,3/29/2010,1:00 PM,25
15472,3/30/2010,1:00 PM,19
15473,3/31/2010,1:00 PM,21
15474,4/1/2010,1:00 PM,23
15475,4/2/2010,1:00 PM,24
15476,4/3/2010,1:00 PM,26
15477,4/4/2010,1:00 PM,10
15478,4/5/2010,1:00 PM,32
15479,4/6/2010,1:00 PM,40
15480,4/7/2010,1:00 PM,39
15481,4/8/2010,1:00 PM,44
15482,4/9/2010,1:00 PM,26
15483,4/10/2010,1:00 PM,29
15484,4/11/2010,1:00 PM,17
15485,4/12/2010,1:00 PM,36
15486,4/13/2010,1:00 PM,25
15487,4/14/2010,1:00 PM,29
15488,4/15/2010,1:00 PM,30
15489,4/16/2010,1:00 PM,36
15490,4/17/2010,1:00 PM,32
15491,4/18/2010,1:00 PM,12
15492,4/19/2010,1:00 PM,30
15493,4/20/2010,1:00 PM,32
15494,4/21/2010,1:00 PM,27
15495,4/22/2010,1:00 PM,31
15496,4/23/2010,1:00 PM,36
15497,4/24/2010,1:00 PM,24
15498,4/25/2010,1:00 PM,13
15499,4/26/2010,1:00 PM,29
15500,4/27/2010,1:00 PM,32
15501,4/28/2010,1:00 PM,24
15502,4/29/2010,1:00 PM,28
15503,4/30/2010,1:00 PM,34
15504,5/1/2010,1:00 PM,35
15505,5/2/2010,1:00 PM,26
15506,5/3/2010,1:00 PM,37
15507,5/4/2010,1:00 PM,41
15508,5/5/2010,1:00 PM,37
15509,5/6/2010,1:00 PM,36
15510,5/7/2010,1:00 PM,36
15511,5/8/2010,1:00 PM,35
15512,5/9/2010,1:00 PM,13
15513,5/10/2010,1:00 PM,28
15514,5/11/2010,1:00 PM,27
15515,5/12/2010,1:00 PM,33
15516,5/13/2010,1:00 PM,26
15517,5/14/2010,1:00 PM,39
15518,5/15/2010,1:00 PM,34
15519,5/16/2010,1:00 PM,19
15520,5/17/2010,1:00 PM,30
15521,5/18/2010,1:00 PM,26
15522,5/19/2010,1:00 PM,31
15523,5/20/2010,1:00 PM,37
15524,5/21/2010,1:00 PM,41
15525,5/22/2010,1:00 PM,38
15526,5/23/2010,1:00 PM,15
15527,5/24/2010,1:00 PM,36
15528,5/25/2010,1:00 PM,31
15529,5/26/2010,1:00 PM,40
15530,5/27/2010,1:00 PM,42
15531,5/28/2010,1:00 PM,35
15532,5/29/2010,1:00 PM,34
15533,5/30/2010,1:00 PM,33
15534,5/31/2010,1:00 PM,22
15535,6/1/2010,1:00 PM,43
15536,6/2/2010,1:00 PM,42
15537,6/3/2010,1:00 PM,47
15538,6/4/2010,1:00 PM,42
15539,6/5/2010,1:00 PM,43
15540,6/6/2010,1:00 PM,34
15541,6/7/2010,1:00 PM,43
15542,6/8/2010,1:00 PM,39
15543,6/9/2010,1:00 PM,35
15544,6/10/2010,1:00 PM,45
15545,6/11/2010,1:00 PM,49
15546,6/12/2010,1:00 PM,41
15547,6/13/2010,1:00 PM,26
15548,6/14/2010,1:00 PM,48
15549,6/15/2010,1:00 PM,43
15550,6/16/2010,1:00 PM,38
15551,6/17/2010,1:00 PM,44
15552,6/18/2010,1:00 PM,45
15553,6/19/2010,1:00 PM,40
15554,6/20/2010,1:00 PM,38
15555,6/21/2010,1:00 PM,50
15556,6/22/2010,1:00 PM,50
15557,6/23/2010,1:00 PM,47
15558,6/24/2010,1:00 PM,55
15559,6/25/2010,1:00 PM,49
15560,6/26/2010,1:00 PM,47
15561,6/27/2010,1:00 PM,37
15562,6/28/2010,1:00 PM,52
15563,6/29/2010,1:00 PM,49
15564,6/30/2010,1:00 PM,39
15565,7/1/2010,1:00 PM,42
15566,7/2/2010,1:00 PM,44
15567,7/3/2010,1:00 PM,39
15568,7/4/2010,1:00 PM,24
15569,7/5/2010,1:00 PM,31
15570,7/6/2010,1:00 PM,54
15571,7/7/2010,1:00 PM,50
15572,7/8/2010,1:00 PM,56
15573,7/9/2010,1:00 PM,54
15574,7/10/2010,1:00 PM,39
15575,7/11/2010,1:00 PM,32
15576,7/12/2010,1:00 PM,46
15577,7/13/2010,1:00 PM,42
15578,7/14/2010,1:00 PM,36
15579,7/15/2010,1:00 PM,48
15580,7/16/2010,1:00 PM,51
15581,7/17/2010,1:00 PM,45
15582,7/18/2010,1:00 PM,43
15583,7/19/2010,1:00 PM,51
15584,7/20/2010,1:00 PM,48
15585,7/21/2010,1:00 PM,48
15586,7/22/2010,1:00 PM,50
15587,7/23/2010,1:00 PM,55
15588,7/24/2010,1:00 PM,49
15589,7/25/2010,1:00 PM,40
15590,7/26/2010,1:00 PM,46
15591,7/27/2010,1:00 PM,48
15592,7/28/2010,1:00 PM,49
15593,7/29/2010,1:00 PM,51
15594,7/30/2010,1:00 PM,46
15595,7/31/2010,1:00 PM,41
15596,8/1/2010,1:00 PM,33
15597,8/2/2010,1:00 PM,40
15598,8/3/2010,1:00 PM,43
15599,8/4/2010,1:00 PM,49
15600,8/5/2010,1:00 PM,51
15601,8/6/2010,1:00 PM,36
15602,8/7/2010,1:00 PM,41
15603,8/8/2010,1:00 PM,33
15604,8/9/2010,1:00 PM,54
15605,8/10/2010,1:00 PM,
15606,Date,1:30 PM,1:30 PM
15607,1/11/2009,1:30 PM,16
15608,1/12/2009,1:30 PM,21
15609,1/13/2009,1:30 PM,21
15610,1/14/2009,1:30 PM,21
15611,1/15/2009,1:30 PM,21
15612,1/16/2009,1:30 PM,21
15613,1/17/2009,1:30 PM,18
15614,1/18/2009,1:30 PM,19
15615,1/19/2009,1:30 PM,18
15616,1/20/2009,1:30 PM,18
15617,1/21/2009,1:30 PM,24
15618,1/22/2009,1:30 PM,23
15619,1/23/2009,1:30 PM,21
15620,1/24/2009,1:30 PM,21
15621,1/25/2009,1:30 PM,16
15622,1/26/2009,1:30 PM,23
15623,1/27/2009,1:30 PM,22
15624,1/28/2009,1:30 PM,19
15625,1/29/2009,1:30 PM,20
15626,1/30/2009,1:30 PM,22
15627,1/31/2009,1:30 PM,21
15628,2/1/2009,1:30 PM,17
15629,2/2/2009,1:30 PM,21
15630,2/3/2009,1:30 PM,22
15631,2/4/2009,1:30 PM,20
15632,2/5/2009,1:30 PM,20
15633,2/6/2009,1:30 PM,20
15634,2/7/2009,1:30 PM,20
15635,2/8/2009,1:30 PM,17
15636,2/9/2009,1:30 PM,20
15637,2/10/2009,1:30 PM,20
